Guid	GameId	Date	GameNumber	DayOfTheWeek	StartTime	DesignerHitterFlag	DayNightFlag	AwayTeamId	HomeTeamId	ParkId	AwayStartPitcherId	HomeStartPitcherId	HomePlateUmpireId	Base1UmpireId	Base2UmpireId	Base3UmpireId	LeftFieldUpireId	RightFieldUmpireId	Attendance	ScorerRecordId	TranslatorRecordId	Inputter	InputTime	Edit Time	HowScored	PitchesEntered	Temperature	WindDirection	WindSpeed	FieldCondition	Precipitation	Sky	Minutes	NumberOfInnings	AwayFinalScore	HomeFinalScore	AwayHits	HomeHits	AwayErrors	HomeErrors	AwayLeftOnBases	HomeLeftOnBases	WinningPitcher	LosingPitcher	SavePitcher	GameWinningRbi	AwayBatter1	AwayBatter1FieldPosition	AwayBatter2	AwayBatter2FieldPosition	AwayBatter3	AwayBatter3FieldPosition	AwayBatter4	AwayBatter4FieldPosition	AwayBatter5	AwayBatter5FieldPosition	AwayBatter6	AwayBatter6FieldPosition	AwayBatter7	AwayBatterFieldPosition	AwayBatter8	AwayBatter8FieldPosition	AwayBatter9	AwayBatter9FieldPosition	HomeBatter1	HomeBatter1FieldPosition	HomeBatter2	HomeBatter2FieldPosition	HomeBatter3	HomeBatter3FieldPosition	HomeBatter4	HomeBatter4FieldPosition	HomeBatter5	HomeBatter5FieldPosition	HomeBatter6	HomeBatter6FieldPosition	HomeBatter7	HomeBatter7FieldPosition	HomeBatter8	HomeBatter8FieldPosition	HomeBatter9	HomeBatter9FieldPosition	AwayFinishingPitcher	HomeFinishingPitcher
FA43B066-8B82-4E4F-9E63-144E0B97AD56	TBA201606140	20160614	0	Tuesday	711	T	N	SEA	TBA	STP01	walkt004	odorj001	mealj901	barbs901	kulpr901	conrc901	NULL	NULL	11455	NULL	NULL	NULL	NULL	NULL	1	1	72	0	0	4	1	5	192	9	7	8	10	10	1	0	8	6	gartr001	montm002	coloa001	NULL	martl004	8	smits002	9	canor001	4	cruzn002	10	seagk001	5	linda001	3	iannc001	2	aokin001	7	martk001	6	forsl001	4	millb002	6	longe001	5	morrl001	3	pears001	10	dickc002	7	souzs001	9	jennd002	8	casac001	2	johns001	coloa001
6DD17A5C-0465-4B56-A563-1466EE694A4B	LAN201607010	20160701	0	Friday	711	F	N	COL	LAN	LOS03	delaj001	norrb001	littw901	wolfj901	herna901	barkl901	NULL	NULL	43644	NULL	NULL	NULL	NULL	NULL	1	1	73	3	9	0	0	1	173	9	0	5	3	9	0	0	6	5	norrb001	delaj001	NULL	NULL	blacc001	8	adamc001	6	arenn001	5	gonzc001	9	reynm001	3	descd001	4	hundn001	2	barnb002	7	delaj001	1	utlec001	4	seagc001	6	turnj001	5	gonza003	3	kendh001	7	puigy001	9	thomt002	8	grany001	2	norrb001	1	qualc001	baezp001
566D9325-E4F6-4026-BD69-1480F0EC0DAC	MIA201606240	20160624	0	Friday	711	F	N	CHN	MIA	MIA02	hendk001	koeht001	reybd901	welkb901	hirsj901	carav901	NULL	NULL	24385	NULL	NULL	NULL	NULL	NULL	1	1	78	0	0	4	1	5	204	9	5	4	8	2	2	0	9	5	cahit001	dunnm002	rondh001	NULL	heywj001	9	bryak001	3	zobrb001	4	contw001	2	coghc001	7	baezj001	5	russa002	6	hendk001	1	almoa002	8	dietd001	4	pradm001	5	yelic001	7	ozunm001	8	stanm004	9	bourj002	3	realj001	2	hecha001	6	koeht001	1	rondh001	ellib001
D6288C2F-1713-4A05-A2AE-1485CA660D57	DET201609100	20160910	0	Saturday	721	T	N	BAL	DET	DET05	jimeu001	zimmj003	fleta901	danlk901	rippm901	westj901	NULL	NULL	36634	NULL	NULL	NULL	NULL	NULL	1	1	71	8	9	0	0	3	185	9	11	3	12	8	0	0	8	9	jimeu001	zimmj003	NULL	NULL	jonea003	8	schoj001	4	machm001	5	davic003	3	trumm001	9	pears001	7	alvap001	10	wietm001	2	hardj003	6	kinsi001	4	maybc001	8	cabrm001	3	martv001	10	martj006	9	uptoj001	7	saltj001	2	aybae001	5	iglej001	6	britz001	mantj002
F1595590-7139-4D51-B6F5-148B438E78F2	TEX201608300	20160830	0	Tuesday	708	T	N	SEA	TEX	ARL02	paxtj001	hamec001	davig901	ticht901	torrc901	holbs901	NULL	NULL	26950	NULL	NULL	NULL	NULL	NULL	1	1	88	4	11	0	0	2	203	9	7	8	11	15	3	1	9	9	bushm001	diaze006	NULL	NULL	omals001	9	martk001	6	canor001	4	gutif001	10	seagk001	5	lee-d004	3	martl004	8	zunim001	2	hereg002	7	deshd002	7	desmi001	8	beltc001	10	belta001	5	odorr001	4	lucrj001	2	andre001	6	rua-r001	3	gomec002	9	diaze006	bushm001
B7C2E5D8-DC39-4B26-B6E7-149F2F95D3D1	SFN201604180	20160418	0	Monday	716	F	N	ARI	SFN	SFO03	brada001	peavj001	knigb901	ticht901	millb901	hobep901	NULL	NULL	41432	NULL	NULL	NULL	NULL	NULL	1	1	67	2	6	0	0	2	275	11	9	7	16	13	0	0	8	11	delar003	hestc001	ziegb001	NULL	seguj002	4	lambj001	5	goldp001	3	perad001	9	tomay001	7	castw002	2	ahmen001	6	owinc001	8	brada001	1	spand001	8	panij002	4	poseb001	2	pench001	9	beltb001	3	crawb001	6	tomlk001	5	peavj001	1	pagaa001	7	ziegb001	lopej002
9D984944-C319-4BBD-B35A-14ABEBF4BBB1	HOU201609130	20160913	0	Tuesday	710	T	N	TEX	HOU	HOU03	grifa002	peacb001	herna901	barrt901	littw901	barkl901	NULL	NULL	22133	NULL	NULL	NULL	NULL	NULL	1	1	73	0	0	4	1	5	143	9	3	2	6	4	0	1	6	1	claua001	gilek001	schet001	NULL	gomec002	8	mazan001	7	beltc001	9	belta001	10	odorr001	4	morem001	3	andre001	6	profj001	5	chirr001	2	sprig001	9	brega001	5	altuj001	4	corrc001	6	gurry001	3	gatte001	10	rasmc001	8	gonzm002	7	castj006	2	schet001	gilek001
82BEB037-6176-4B13-BD74-14B05544F5D9	BAL201606260	20160626	0	Sunday	139	T	D	TBA	BAL	BAL12	smyld001	wilst004	hamaa901	hudsm901	fairc901	diazl901	NULL	NULL	38611	NULL	NULL	NULL	NULL	NULL	1	1	83	8	5	0	0	1	183	9	5	12	12	17	0	0	8	6	wilst004	smyld001	NULL	NULL	forsl001	4	millb002	6	longe001	10	morrl001	3	jennd002	8	arcio001	9	beckt001	5	congh001	2	deckj001	7	jonea003	8	rickj001	9	machm001	5	davic003	10	trumm001	3	schoj001	4	hardj003	6	reimn001	7	penaf001	2	webbr001	despo001
C5948016-405D-4F0C-97C9-14B7525DF1F9	PIT201607190	20160719	0	Tuesday	707	F	N	MIL	PIT	PIT08	guerj003	tailj001	drakr901	holbs901	davig901	torrc901	NULL	NULL	27106	NULL	NULL	NULL	NULL	NULL	1	1	82	2	9	0	0	1	169	9	2	3	7	5	3	1	6	7	melam001	thort001	NULL	NULL	villj001	6	genns001	4	braur002	7	lucrj001	2	cartc002	3	nieuk001	8	pereh001	5	florr003	9	guerj003	1	jasoj001	3	polag001	9	mccua001	8	marts002	7	freed001	5	cervf001	2	harrj002	4	mercj002	6	tailj001	1	thort001	melam001
05168878-1490-4ABB-B548-14D62705FEDE	OAK201607230	20160723	0	Saturday	607	T	N	TBA	OAK	OAK01	smyld001	gravk001	danlk901	fleta901	rippm901	westj901	NULL	NULL	30436	NULL	NULL	NULL	NULL	NULL	1	1	72	3	13	0	0	1	142	9	3	4	9	8	1	0	5	5	gravk001	coloa001	NULL	NULL	forsl001	4	millb002	6	longe001	5	dickc002	10	pears001	3	arcio001	9	guyeb001	7	kierk001	8	casac001	2	crisc001	8	lowrj001	4	valed001	3	davik003	7	butlb003	10	smolj002	9	semim001	6	healr001	5	mcbrm002	2	coloa001	NULL
4E20447D-2C61-475D-8667-14E04886D23E	DET201608050	20160805	0	Friday	710	T	N	NYN	DET	DET05	syndn001	verlj001	blakr901	randt901	millb901	ticht901	NULL	NULL	33032	NULL	NULL	NULL	NULL	NULL	1	1	84	1	5	0	0	2	175	9	3	4	5	8	0	0	3	5	verlj001	syndn001	rodrf003	NULL	granc001	10	deaza001	8	walkn001	4	brucj001	9	lonej001	3	johnk003	5	nimmb001	7	river003	2	reynm003	6	kinsi001	4	collt002	8	cabrm001	3	martv001	10	martj006	9	castn001	5	uptoj001	7	mccaj001	2	iglej001	6	goede001	rodrf003
F06FFCE5-FB7C-4526-A237-14EC4B184E03	BAL201608160	20160816	0	Tuesday	708	T	N	BOS	BAL	BAL12	rodre004	gally001	cuzzp901	hamaa901	hallt901	belld901	NULL	NULL	26014	NULL	NULL	NULL	NULL	NULL	1	1	90	2	11	0	0	2	185	9	5	3	7	4	0	0	6	6	ziegb001	bracb001	kimbc001	NULL	pedrd001	4	bogax001	6	ortid001	10	bettm001	9	bradj001	8	leons001	2	shawt001	3	holtb002	5	benia002	7	jonea003	8	schoj001	4	machm001	5	trumm001	10	pears001	3	davic003	9	wietm001	2	hardj003	6	reimn001	7	kimbc001	givem001
727170EF-A368-4827-B407-15058C25649B	BOS201605250	20160525	0	Wednesday	711	T	N	COL	BOS	BOS07	bettc001	wrigs001	wendh902	morag901	gibsh902	laynj901	NULL	NULL	36430	NULL	NULL	NULL	NULL	NULL	1	1	86	3	9	0	0	2	189	9	3	10	10	13	0	0	8	7	wrigs001	bettc001	NULL	NULL	blacc001	8	lemad001	4	arenn001	5	gonzc001	9	reynm001	3	parrg001	7	rabur001	10	woltt001	2	adamc001	6	bettm001	9	pedrd001	4	bogax001	6	ortid001	10	ramih003	3	bradj001	8	shawt001	5	hanir001	2	swihb001	7	qualc001	tazaj001
82DE8020-8082-47AC-A1A0-1544C7E6CB2F	CLE201609030	20160903	0	Saturday	710	T	N	MIA	CLE	CLE08	fernj003	bauet001	rippm901	westj901	fleta901	lentn901	NULL	NULL	27483	NULL	NULL	NULL	NULL	NULL	1	1	72	7	14	0	0	1	158	9	3	8	4	12	3	0	2	10	bauet001	fernj003	NULL	NULL	gordd002	4	suzui001	9	pradm001	5	yelic001	8	realj001	10	dietd001	3	hoodd001	7	mathj001	2	hecha001	6	crisc001	10	kipnj001	4	lindf001	6	santc002	3	ramij003	5	chisl001	9	almoa001	7	naqut001	8	perer003	2	ogann001	milla002
D578B7B3-17F0-4821-961B-1572380E8726	PIT201604050	20160405	0	Tuesday	708	F	N	SLN	PIT	PIT08	wachm001	niesj001	wendh902	gibsh902	fagac901	laynj901	NULL	NULL	26049	NULL	NULL	NULL	NULL	NULL	1	1	40	1	7	0	0	1	207	11	5	6	8	12	1	2	7	7	lobsk001	manes001	NULL	NULL	carpm002	5	piscs001	9	hollm001	7	gricr001	8	moliy001	2	mossb001	3	gyorj001	4	diaza003	6	wachm001	1	jasoj001	3	mccua001	8	freed001	5	marts002	7	cervf001	2	polag001	9	harrj002	4	mercj002	6	niesj001	1	manes001	lobsk001
191DD55D-9915-4136-8D73-157C9435DF7E	HOU201609100	20160910	0	Saturday	1207	T	D	CHN	HOU	HOU03	lackj001	mchuc001	carlm901	wegnm901	wolcq901	buckc901	NULL	NULL	41854	NULL	NULL	NULL	NULL	NULL	1	1	73	0	0	4	1	5	174	9	1	2	2	5	1	1	5	6	mchuc001	lackj001	gilek001	NULL	fowld001	8	bryak001	5	rizza001	3	solej001	7	montm001	10	contw001	2	heywj001	9	baezj001	6	lastt001	4	sprig001	9	brega001	6	altuj001	10	gurry001	5	gonzm002	4	rasmc001	7	reeda002	3	castj006	2	marij002	8	edwac001	gilek001
ACA2F70F-A5FC-4EF9-B8FC-15919905472F	ANA201608030	20160803	0	Wednesday	708	T	N	OAK	ANA	ANA01	gravk001	weavj003	cedeg901	coope901	wolfj901	whitc901	NULL	NULL	37306	NULL	NULL	NULL	NULL	NULL	1	1	77	1	8	0	0	1	195	9	6	8	13	12	2	1	9	8	morim002	dullr001	NULL	NULL	crisc001	8	muncm001	9	vogts001	2	davik003	7	alony001	3	butlb003	10	semim001	6	lowrj001	4	healr001	5	escoy001	5	calhk001	9	troum001	8	pujoa001	10	simma001	6	choij001	7	martj007	3	perec003	2	pennc001	4	dullr001	morim002
367919AC-20EB-4897-859F-15A187B3E953	ANA201609120	20160912	0	Monday	707	T	N	SEA	ANA	ANA01	miraa002	nolar001	diazl901	blasc901	onorb901	eddid901	NULL	NULL	29932	NULL	NULL	NULL	NULL	NULL	1	1	66	2	9	0	0	0	188	9	8	1	11	6	1	1	7	7	miraa002	nolar001	NULL	NULL	aokin001	7	smits002	9	canor001	4	cruzn002	10	seagk001	5	lee-d004	3	martl004	8	zunim001	2	martk001	6	escoy001	5	calhk001	9	troum001	8	pujoa001	10	cronc002	3	martj007	7	bandj001	2	pennc001	6	petig001	4	altad001	oberb001
508FBD3A-F578-4374-9D1C-15AFB3792E8E	SEA201604300	20160430	0	Saturday	710	T	N	KCA	SEA	SEA03	venty001	milew001	welkb901	reybd901	fagac901	carav901	NULL	NULL	43444	NULL	NULL	NULL	NULL	NULL	1	1	65	6	7	0	0	1	148	9	0	6	5	7	0	0	5	9	milew001	venty001	NULL	NULL	escoa003	6	mousm001	5	cainl001	8	hosme001	3	morak001	10	gorda001	7	peres002	2	infao001	4	orlap001	9	aokin001	7	smits002	9	canor001	4	cruzn002	10	linda001	3	seagk001	5	iannc001	2	martk001	6	martl004	8	daviw001	NULL
32422738-0423-4858-B51E-15B3138C514F	SFN201609300	20160930	0	Friday	724	F	N	LAN	SFN	SFO03	hillr001	bumgm001	fleta901	danlk901	knigb901	westj901	NULL	NULL	41359	NULL	NULL	NULL	NULL	NULL	1	1	59	2	18	0	0	1	195	9	3	9	9	13	0	0	5	10	bumgm001	mccab001	NULL	NULL	kendh001	7	turnj001	5	seagc001	6	puigy001	9	ruizc001	2	seger001	3	herne001	8	culbc001	4	hillr001	1	herng001	8	beltb001	3	poseb001	2	pench001	9	pagaa001	7	crawb001	6	tomlk001	4	beckg001	5	bumgm001	1	colel001	garcj002
0A146C9C-62FC-4924-874D-15DCE7B3727A	ARI201607190	20160719	0	Tuesday	640	F	N	TOR	ARI	PHO01	sanca006	godlz001	gibsg901	demud901	estam901	hicke901	NULL	NULL	26626	NULL	NULL	NULL	NULL	NULL	1	1	80	0	0	4	1	5	178	9	5	1	8	6	0	2	6	6	sanca006	godlz001	NULL	NULL	travd001	4	donaj001	5	encae001	3	saunm001	7	martr004	2	tulot001	6	pillk001	8	lakej001	9	sanca006	1	seguj002	4	bourm001	8	goldp001	3	lambj001	5	castw002	2	drurb001	7	tomay001	9	ahmen001	6	godlz001	1	osunr001	leond003
92E0C63E-D746-4689-86AB-15F5EB1D80ED	BAL201605071	20160507	1	Saturday	107	T	D	OAK	BAL	BAL12	hillr001	wrigm001	bakej902	basnt901	timmt901	emmep901	NULL	NULL	15110	NULL	NULL	NULL	NULL	NULL	1	1	58	4	2	0	0	3	197	9	8	4	15	7	1	0	10	9	hillr001	wrigm001	NULL	NULL	burnb002	8	lowrj001	4	reddj001	9	davik003	10	vogts001	2	valed001	5	crisc001	7	alony001	3	semim001	6	rickj001	9	machm001	5	davic003	3	trumm001	10	jonea003	8	wietm001	2	reimn001	7	schoj001	4	janip001	6	dools001	givem001
5B8960E7-63AD-43EB-A661-1623D11B2274	TBA201605140	20160514	0	Saturday	610	T	N	OAK	TBA	STP01	gravk001	andrm001	carlm901	blakr901	dimum901	gormb901	NULL	NULL	28158	NULL	NULL	NULL	NULL	NULL	1	1	72	0	0	4	1	5	156	9	0	6	2	8	1	0	2	8	andrm001	gravk001	NULL	NULL	burnb002	8	alony001	3	reddj001	9	valed001	5	vogts001	10	davik003	7	semim001	6	coghc001	4	mcbrm002	2	guyeb001	10	millb002	6	longe001	5	dickc002	7	souzs001	9	morrl001	3	pears001	4	kierk001	8	congh001	2	rzepm001	NULL
57BBDE0E-05E7-4778-A8A2-1636643E82B1	ARI201604060	20160406	0	Wednesday	1240	F	D	COL	ARI	PHO01	chatt001	corbp001	porta901	tumpj901	kellj901	onorb901	NULL	NULL	18572	NULL	NULL	NULL	NULL	NULL	1	1	77	0	0	4	1	5	159	9	4	3	8	8	1	0	1	8	chatt001	corbp001	mcgej001	NULL	lemad001	4	stort001	6	gonzc001	9	arenn001	5	reynm001	3	rabur001	7	hundn001	2	barnb002	8	chatt001	1	seguj002	4	owinc001	8	goldp001	3	perad001	9	lambj001	5	drurb001	7	herrc001	2	corbp001	1	ahmen001	6	mcgej001	ziegb001
FCEBD5E4-F3FF-42E1-9635-1652435D6B85	MIN201607260	20160726	0	Tuesday	710	T	N	ATL	MIN	MIN04	harrl002	sante001	nelsj901	eddid901	basnt901	diazl901	NULL	NULL	26690	NULL	NULL	NULL	NULL	NULL	1	1	88	1	15	0	0	2	143	9	2	0	7	5	0	1	4	7	harrl002	sante001	johnj010	NULL	petej002	7	beckg001	4	freef001	3	markn001	10	garca004	5	incie001	8	franj004	9	piera001	2	aybae001	6	nunee002	6	mauej001	3	sanom001	5	dozib001	4	keplm001	9	vargk001	10	rosae001	7	suzuk001	2	buxtb001	8	johnj010	NULL
8D2298D5-9214-4AAC-B5F9-16AECE32C876	MIL201605180	20160518	0	Wednesday	710	F	N	CHN	MIL	MIL06	lackj001	nelsj004	rackd901	vanol901	marqa901	guccc901	NULL	NULL	31212	NULL	NULL	NULL	NULL	NULL	1	1	68	0	0	4	1	5	300	13	2	1	10	6	1	1	14	10	woodt004	torrc001	richc002	NULL	fowld001	8	heywj001	9	bryak001	7	rizza001	3	zobrb001	4	lastt001	5	russa002	6	rossd001	2	lackj001	1	villj001	6	genns001	4	lucrj001	2	cartc002	3	nieuk001	8	santd002	9	presa001	7	hilla001	5	nelsj004	1	richc002	torrc001
D478A8E2-DAF7-41AD-943F-16B08C5526BF	SFN201604260	20160426	0	Tuesday	716	F	N	SDN	SFN	SFO03	shiej002	cuetj001	reybd901	fagac901	carav901	welkb901	NULL	NULL	41413	NULL	NULL	NULL	NULL	NULL	1	1	58	2	20	0	0	2	148	9	0	1	7	4	0	0	5	8	cuetj001	shiej002	NULL	NULL	jay-j001	8	myerw001	3	kempm001	9	uptob001	7	norrd001	2	ramia003	6	weekj001	4	rosaa001	5	shiej002	1	spand001	8	panij002	4	duffm002	5	poseb001	2	beltb001	3	pench001	9	crawb001	6	cuetj001	1	pagaa001	7	maurb001	NULL
A235DA35-82F7-4ACF-AD03-16BBABC64096	KCA201606130	20160613	0	Monday	715	T	N	CLE	KCA	KAN06	carrc003	volqe001	coope901	wolfj901	dejer901	cedeg901	NULL	NULL	31269	NULL	NULL	NULL	NULL	NULL	1	1	81	8	6	0	0	0	162	9	1	2	4	11	0	1	7	8	volqe001	carrc003	daviw001	NULL	santc002	10	kipnj001	4	lindf001	6	napom001	3	ramij003	5	chisl001	9	gomey001	2	naqut001	8	davir003	7	merrw001	4	escoa003	6	hosme001	3	cainl001	8	peres002	2	morak001	10	fuenr001	9	cuthc001	5	dysoj001	7	chamj002	daviw001
DA00B4DA-32CD-4B7B-BD2E-1725D10BAE00	HOU201604170	20160417	0	Sunday	109	T	D	DET	HOU	HOU03	sanca004	fierm001	drakr901	torrc901	davig901	holbs901	NULL	NULL	30657	NULL	NULL	NULL	NULL	NULL	1	1	73	0	0	4	1	5	193	9	4	5	8	9	1	1	6	6	fierm001	sanca004	gregl001	NULL	kinsi001	4	uptoj001	7	cabrm001	3	martv001	10	martj006	9	castn001	5	saltj001	2	gosea001	8	iglej001	6	altuj001	4	sprig001	9	rasmc001	7	whitt002	3	gatte001	10	valbl001	5	gonzm002	6	krate001	2	marij002	8	verhd001	gregl001
3E739610-981A-46CC-8C8E-1745DF140349	DET201606280	20160628	0	Tuesday	710	T	N	MIA	DET	DET05	conla001	pelfm001	wolfj901	johna901	dejer901	cedeg901	NULL	NULL	30808	NULL	NULL	NULL	NULL	NULL	1	1	67	2	11	0	0	3	180	9	5	7	16	9	0	3	12	5	pelfm001	conla001	rodrf003	NULL	suzui001	9	pradm001	5	yelic001	7	ozunm001	8	stanm004	10	bourj002	3	dietd001	4	realj001	2	hecha001	6	kinsi001	4	maybc001	8	cabrm001	3	martv001	10	castn001	5	uptoj001	7	mccaj001	2	avilm001	9	iglej001	6	mcgod001	rodrf003
7592A5C1-0069-4552-BEBC-175520C61C04	ATL201609270	20160927	0	Tuesday	741	F	N	PHI	ATL	ATL02	eickj001	tehej001	hallt901	sches901	cuzzp901	morag901	NULL	NULL	22348	NULL	NULL	NULL	NULL	NULL	1	1	71	8	6	0	0	3	182	9	6	7	14	10	0	1	12	6	cabrm003	hernd002	johnj010	NULL	hernc005	4	quinr003	7	herro001	8	franm004	5	howar001	3	ruppc001	2	galvf001	6	altha001	9	eickj001	1	incie001	8	garca004	5	freef001	3	markn001	9	flowt001	2	petej002	4	swand001	6	smitm007	7	tehej001	1	hernd002	johnj010
AB284281-3F0F-4052-AAB3-1767F00DD4E5	COL201606010	20160601	0	Wednesday	641	F	N	CIN	COL	DEN02	lambj002	chatt001	blakr901	fostm901	wintm901	wegnm901	NULL	NULL	23612	NULL	NULL	NULL	NULL	NULL	1	1	72	4	5	0	0	2	170	9	7	2	10	7	1	2	6	7	lambj002	chatt001	NULL	NULL	cozaz001	6	hamib001	8	vottj001	3	duvaa001	7	brucj001	9	suare001	5	dejei002	4	cabrr001	2	lambj002	1	blacc001	8	lemad001	4	arenn001	5	gonzc001	9	rabur001	7	reynm001	3	stort001	6	garnd001	2	chatt001	1	ohler001	mottj001
85DAD729-B774-461E-8D85-176C55665EEF	COL201604250	20160425	0	Monday	640	F	N	PIT	COL	DEN02	lockj001	bettc001	barrl901	scotd901	dejer901	davib902	NULL	NULL	20674	NULL	NULL	NULL	NULL	NULL	1	1	64	3	6	0	0	0	179	9	6	1	9	9	0	0	5	11	lockj001	bettc001	schua001	NULL	jasoj001	3	joycm001	7	freed001	5	marts002	8	cervf001	2	polag001	9	harrj002	4	mercj002	6	lockj001	1	parrg001	8	stort001	6	gonzc001	9	arenn001	5	rabur001	7	reynm001	3	hundn001	2	lemad001	4	bettc001	1	schua001	germg001
411561D0-B34D-4EF3-A41B-17ACC900AA17	TOR201607020	20160702	0	Saturday	109	T	D	CLE	TOR	TOR02	mcalz001	estrm001	reybd901	hirsj901	welkb901	carav901	NULL	NULL	46197	NULL	NULL	NULL	NULL	NULL	1	1	76	1	11	0	0	2	199	9	6	9	10	12	1	0	6	9	grilj001	oterd001	osunr001	NULL	davir003	7	kipnj001	4	ramij003	6	napom001	10	santc002	3	chisl001	9	uribj002	5	naqut001	8	gimec001	2	carre001	9	travd001	4	donaj001	10	encae001	3	saunm001	7	martr004	2	tulot001	6	pillk001	8	barnd001	5	huntt002	osunr001
09CF8C44-5C29-4080-B302-17C48108625C	MIN201608112	20160811	2	Thursday	610	T	N	HOU	MIN	MIN04	devec001	milot001	muchm901	fostm901	guccc901	sches901	NULL	NULL	24935	NULL	NULL	NULL	NULL	NULL	1	1	81	3	6	0	0	3	166	9	10	2	16	9	1	2	9	8	devec001	milot001	NULL	NULL	sprig001	8	brega001	5	altuj001	10	corrc001	6	gonzm002	4	gatte001	2	tuckp001	9	whitt002	3	kempt001	7	dozib001	4	mauej001	3	keplm001	9	sanom001	10	plout001	5	polaj001	6	rosae001	8	suzuk001	2	santd001	7	gilek001	albea001
F8289382-2A8C-4B42-B70A-17C5503C0AFA	BOS201605220	20160522	0	Sunday	135	T	D	CLE	BOS	BOS07	salad001	porcr001	hudsm901	hoyej901	fairc901	joycj901	NULL	NULL	36021	NULL	NULL	NULL	NULL	NULL	1	1	60	7	13	0	0	0	203	9	2	5	6	12	0	0	8	12	porcr001	salad001	kimbc001	NULL	santc002	10	kipnj001	4	lindf001	6	napom001	3	ramij003	7	gomey001	2	chisl001	9	uribj002	5	davir003	8	bettm001	9	pedrd001	4	bogax001	6	ortid001	10	ramih003	3	bradj001	8	shawt001	5	swihb001	7	vazqc001	2	adama001	kimbc001
5FD7F90A-CABE-4649-A738-17C5CD330B99	NYA201609060	20160906	0	Tuesday	708	T	N	TOR	NYA	NYC21	sanca006	cessl001	wegnm901	wolcq901	buckc901	carlm901	NULL	NULL	27532	NULL	NULL	NULL	NULL	NULL	1	1	77	4	16	0	0	0	201	9	6	7	11	7	1	0	11	4	shrec001	grilj001	parkb001	NULL	bautj002	9	donaj001	5	encae001	10	martr004	2	tulot001	6	saunm001	7	pillk001	8	smoaj001	3	travd001	4	gardb001	7	ellsj001	8	sancg002	2	gregd001	6	casts001	4	mccab002	10	headc001	5	judga001	9	austt001	3	schub001	parkb001
631FCAE6-F67B-4702-B2D8-17EE2AEF5531	WAS201607060	20160706	0	Wednesday	406	F	D	MIL	WAS	WAS11	garzm001	roart001	gibsg901	lentn901	blasc901	nelsj901	NULL	NULL	26330	NULL	NULL	NULL	NULL	NULL	1	1	91	5	4	0	0	2	167	9	4	7	8	10	0	1	4	5	roart001	garzm001	papej001	NULL	villj001	6	genns001	4	lucrj001	2	cartc002	3	hilla001	5	nieuk001	8	pereh001	9	florr003	7	garzm001	1	reveb001	8	wertj001	7	murpd006	4	harpb003	9	renda001	5	zimmr001	3	drews001	6	lobaj001	2	roart001	1	torrc001	papej001
9CECB28F-0F44-4F94-8751-17F62DA7D2B2	ARI201604070	20160407	0	Thursday	641	F	N	CHN	ARI	PHO01	lackj001	delar003	johna901	cedeg901	coope901	wolfj901	NULL	NULL	24656	NULL	NULL	NULL	NULL	NULL	1	1	79	0	0	4	1	5	209	9	14	6	14	8	0	2	11	3	lackj001	delar003	NULL	NULL	fowld001	8	heywj001	9	zobrb001	4	rizza001	3	bryak001	5	schwk001	7	montm001	2	russa002	6	lackj001	1	seguj002	4	ahmen001	6	goldp001	3	perad001	9	castw002	2	lambj001	5	tomay001	7	owinc001	8	delar003	1	rondh001	delgr001
F1AC0BF1-F768-49F6-940E-17FEC02186F7	TBA201608010	20160801	0	Monday	710	T	N	KCA	TBA	STP01	duffd001	archc001	davig901	torrc901	drakr901	holbs901	NULL	NULL	13976	NULL	NULL	NULL	NULL	NULL	1	1	72	0	0	4	1	5	157	9	3	0	9	1	1	0	6	2	duffd001	archc001	herrk001	NULL	escoa003	6	cuthc001	5	cainl001	9	hosme001	3	morak001	10	peres002	2	gorda001	7	orlap001	8	mondr003	4	forsl001	4	millb002	6	longe001	10	souzs001	9	jennd002	7	kierk001	8	beckt001	5	frann001	3	maill001	2	herrk001	romee002
ABC09F59-94B7-4943-8565-180C3B76A00C	LAN201604130	20160413	0	Wednesday	710	F	N	ARI	LAN	LOS03	delar003	wooda002	gormb901	carlm901	dimum901	wolcq901	NULL	NULL	44244	NULL	NULL	NULL	NULL	NULL	1	1	65	3	6	0	0	1	192	9	1	3	5	7	3	0	5	8	wooda002	delar003	jansk001	NULL	seguj002	4	owinc001	8	goldp001	3	castw002	2	drurb001	9	lambj001	5	tomay001	7	delar003	1	ahmen001	6	utlec001	4	seagc001	6	turnj001	5	gonza003	3	puigy001	9	grany001	2	kendh001	7	pedej001	8	wooda002	1	clipt001	jansk001
EB0FA1E6-3FB7-4FD5-B8EF-181D8F2CAA99	WAS201606270	20160627	0	Monday	706	F	N	NYN	WAS	WAS11	syndn001	rossj002	rackd901	guccc901	marqa901	vanol901	NULL	NULL	33109	NULL	NULL	NULL	NULL	NULL	1	1	82	1	9	2	2	0	213	9	4	11	14	17	0	0	9	9	rossj002	syndn001	NULL	NULL	granc001	9	cabra002	6	cespy001	8	walkn001	4	lonej001	3	florw001	5	nimmb001	7	darnt001	2	syndn001	1	reveb001	8	wertj001	7	harpb003	9	murpd006	4	ramow001	2	zimmr001	3	renda001	5	espid001	6	rossj002	1	basta001	martr005
